district,municipaly,year,week,count,yearly_max_diff,yearly_mean_diff,weekly_max_diff,weekly_mean_diff
Kufstein,Thiersee,2020,25,0,0,0,0,0
Kufstein,Thiersee,2020,26,0,0,0,0,0
Kufstein,Thiersee,2020,27,0,0,0,0,0
Kufstein,Thiersee,2020,28,0,0,0,0,0
Kufstein,Thiersee,2020,29,0,0,0,0,0
Kufstein,Thiersee,2020,30,0,0,0,0,0
Kufstein,Thiersee,2020,31,0,0,0,0,0
Kufstein,Thiersee,2020,32,1,0,0.006102071,0,0.6666666667
Kufstein,Thiersee,2020,33,0,0,0,0,0
Kufstein,Thiersee,2020,34,0,0,0,0,0
Kufstein,Thiersee,2020,35,1,0,0.006102071,0,0.3333333333
Kufstein,Thiersee,2020,36,0,0,0,0,0
Kufstein,Thiersee,2020,37,0,0,0,0,0
Kufstein,Thiersee,2020,38,0,0,0,0,0
Kufstein,Thiersee,2020,39,0,0,0,0,0
Kufstein,Thiersee,2020,40,1,0,0.006102071,0,0.3333333333
Kufstein,Thiersee,2020,41,0,0,0,0,0
Kufstein,Thiersee,2020,42,0,0,0,0,0
Kufstein,Thiersee,2020,43,1,0,0.006102071,0,0.3333333333
Kufstein,Thiersee,2020,44,0,0,0,0,0
Kufstein,Thiersee,2020,45,1,0,0.006102071,0,0.3333333333
Kufstein,Thiersee,2020,46,1,0,0.006102071,0,0.6666666667
Kufstein,Thiersee,2020,47,1,0,0.006102071,0,0.3333333333
Kufstein,Thiersee,2020,48,0,0,0,0,0
Kufstein,Thiersee,2020,49,1,0,0.006102071,0.3333333333,1
Kufstein,Thiersee,2020,50,0,0,0,0,0
Kufstein,Thiersee,2020,51,4,0.0384615385,0.0349482249,3,3.6666666667
Kufstein,Thiersee,2020,52,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,1,1,0,0.0040680473,0,0.6666666667
Kufstein,Breitenbach am Inn,2020,2,2,0,0.0104783037,1,1.6666666667
Kufstein,Breitenbach am Inn,2020,3,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,4,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,5,1,0,0.0040680473,0,0.6666666667
Kufstein,Breitenbach am Inn,2020,6,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,7,1,0,0.0040680473,0,0
Kufstein,Breitenbach am Inn,2020,8,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,9,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,10,1,0,0.0040680473,0,0.6666666667
Kufstein,Breitenbach am Inn,2020,11,1,0,0.0040680473,0.3333333333,1
Kufstein,Breitenbach am Inn,2020,12,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,13,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,14,1,0,0.0040680473,0,0.6666666667
Kufstein,Breitenbach am Inn,2020,15,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,16,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,17,1,0,0.0040680473,0,0.6666666667
Kufstein,Breitenbach am Inn,2020,18,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,19,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,20,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,21,2,0,0.0104783037,1,1.6666666667
Kufstein,Breitenbach am Inn,2020,22,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,23,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,24,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,25,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,26,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,27,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,28,1,0,0.0040680473,0,0.6666666667
Kufstein,Breitenbach am Inn,2020,29,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,30,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,31,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,32,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,33,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,34,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,35,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,36,1,0,0.0040680473,0,0.6666666667
Kufstein,Breitenbach am Inn,2020,37,1,0,0.0040680473,0.3333333333,1
Kufstein,Breitenbach am Inn,2020,38,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,39,1,0,0.0040680473,0.3333333333,1
Kufstein,Breitenbach am Inn,2020,40,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,41,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,42,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,43,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,44,1,0,0.0040680473,0.3333333333,1
Kufstein,Breitenbach am Inn,2020,45,1,0,0.0040680473,0,0
Kufstein,Breitenbach am Inn,2020,46,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,47,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,48,1,0,0.0040680473,0.3333333333,1
Kufstein,Breitenbach am Inn,2020,49,3,0,0.0168885602,0.6666666667,2
Kufstein,Breitenbach am Inn,2020,50,0,0,0,0,0
Kufstein,Breitenbach am Inn,2020,51,1,0,0.0040680473,0.3333333333,1
Kufstein,Breitenbach am Inn,2020,52,0,0,0,0,0
Kufstein,Kufstein,2020,1,5,0,0.0038369083,0,0.1111111111
Kufstein,Kufstein,2020,2,6,0,0.0062407544,0.5,0.4
Kufstein,Kufstein,2020,3,5,0,0.0038369083,0,0
Kufstein,Kufstein,2020,4,4,0,0.0014330621,0,0
Kufstein,Kufstein,2020,5,5,0,0.0038369083,2,1.1111111111
Kufstein,Kufstein,2020,6,4,0,0.0014330621,0,0
Kufstein,Kufstein,2020,7,3,0,0,0,0.2222222222
Kufstein,Kufstein,2020,8,5,0,0.0038369083,1,0.6666666667
Kufstein,Kufstein,2020,9,7,0,0.0086446006,0,0.2380952381
Kufstein,Kufstein,2020,10,1,0,0,0,0
Kufstein,Kufstein,2020,11,2,0,0,0,0
Kufstein,Kufstein,2020,12,4,0,0.0014330621,0,0
Kufstein,Kufstein,2020,13,5,0,0.0038369083,0,0.3888888889
Kufstein,Kufstein,2020,14,4,0,0.0014330621,1,0.7777777778
Kufstein,Kufstein,2020,15,3,0,0,0,0
Kufstein,Kufstein,2020,16,1,0,0,0,0
Kufstein,Kufstein,2020,17,3,0,0,0,0
Kufstein,Kufstein,2020,18,2,0,0,0,0
Kufstein,Kufstein,2020,19,4,0,0.0014330621,0,0
Kufstein,Kufstein,2020,20,3,0,0,0,0
Kufstein,Kufstein,2020,21,1,0,0,0,0
Kufstein,Kufstein,2020,22,6,0,0.0062407544,0,0.3333333333
Kufstein,Kufstein,2020,23,6,0,0.0062407544,2,0.75
Kufstein,Kufstein,2020,24,1,0,0,0,0
Kufstein,Kufstein,2020,25,8,0,0.0110484467,2,1.0833333333
Kufstein,Kufstein,2020,26,5,0,0.0038369083,0,0.1904761905
Kufstein,Kufstein,2020,27,4,0,0.0014330621,0.5,0.4444444444
Kufstein,Kufstein,2020,28,4,0,0.0014330621,0,0.1111111111
Kufstein,Kufstein,2020,29,8,0,0.0110484467,1.5,0.8666666667
Kufstein,Kufstein,2020,30,3,0,0,0,0
Kufstein,Kufstein,2020,31,3,0,0,0,0
Kufstein,Kufstein,2020,32,4,0,0.0014330621,0,0.1904761905
Kufstein,Kufstein,2020,33,2,0,0,0,0
Kufstein,Kufstein,2020,34,5,0,0.0038369083,1,0.5833333333
Kufstein,Kufstein,2020,35,6,0,0.0062407544,1.5,1.2222222222
Kufstein,Kufstein,2020,36,5,0,0.0038369083,0,0.1111111111
Kufstein,Kufstein,2020,37,5,0,0.0038369083,0.5,0.5
Kufstein,Kufstein,2020,38,2,0,0,0,0
Kufstein,Kufstein,2020,39,10,0.0384615385,0.0158561391,5,1.2666666667
Kufstein,Kufstein,2020,40,2,0,0,0,0.1111111111
Kufstein,Kufstein,2020,41,6,0,0.0062407544,1,0.5333333333
Kufstein,Kufstein,2020,42,3,0,0,0,0.2222222222
Kufstein,Kufstein,2020,43,6,0,0.0062407544,1,0.4666666667
Kufstein,Kufstein,2020,44,5,0,0.0038369083,0,0.2380952381
Kufstein,Kufstein,2020,45,0,0,0,0,0
Kufstein,Kufstein,2020,46,7,0,0.0086446006,1,0.5
Kufstein,Kufstein,2020,47,3,0,0,0,0
Kufstein,Kufstein,2020,48,7,0,0.0086446006,2,0.7333333333
Kufstein,Kufstein,2020,49,4,0,0.0014330621,0,0
Kufstein,Kufstein,2020,50,4,0,0.0014330621,0,0.25
Kufstein,Kufstein,2020,51,8,0,0.0110484467,2.5,1.7777777778
Kufstein,Kufstein,2020,52,0,0,0,0,0
Kufstein,Radfeld,2020,1,0,0,0,0,0
Kufstein,Radfeld,2020,2,0,0,0,0,0
Kufstein,Radfeld,2020,3,1,0,0.0075813609,0.3333333333,1
Kufstein,Radfeld,2020,4,0,0,0,0,0
Kufstein,Radfeld,2020,5,0,0,0,0,0
Kufstein,Radfeld,2020,6,0,0,0,0,0
Kufstein,Radfeld,2020,7,1,0,0.0075813609,0.3333333333,1
Kufstein,Radfeld,2020,8,1,0,0.0075813609,0.3333333333,1
Kufstein,Radfeld,2020,9,0,0,0,0,0
Kufstein,Radfeld,2020,10,0,0,0,0,0
Kufstein,Radfeld,2020,11,2,0,0.0171967456,1,1.6666666667
Kufstein,Radfeld,2020,12,0,0,0,0,0
Kufstein,Radfeld,2020,13,1,0,0.0075813609,0,0.6666666667
Kufstein,Radfeld,2020,14,1,0,0.0075813609,0,0.6666666667
Kufstein,Radfeld,2020,15,0,0,0,0,0
Kufstein,Radfeld,2020,16,2,0,0.0171967456,0.6666666667,2
Kufstein,Radfeld,2020,17,2,0,0.0171967456,0.6666666667,2
Kufstein,Radfeld,2020,18,0,0,0,0,0
Kufstein,Radfeld,2020,19,0,0,0,0,0
Kufstein,Radfeld,2020,20,0,0,0,0,0
Kufstein,Radfeld,2020,21,0,0,0,0,0
Kufstein,Radfeld,2020,22,0,0,0,0,0
Kufstein,Radfeld,2020,23,1,0,0.0075813609,0.3333333333,1
Kufstein,Radfeld,2020,24,0,0,0,0,0
Kufstein,Radfeld,2020,25,0,0,0,0,0
Kufstein,Radfeld,2020,26,0,0,0,0,0
Kufstein,Radfeld,2020,27,0,0,0,0,0
Kufstein,Radfeld,2020,28,0,0,0,0,0
Kufstein,Radfeld,2020,29,0,0,0,0,0
Kufstein,Radfeld,2020,30,0,0,0,0,0
Kufstein,Radfeld,2020,31,0,0,0,0,0
Kufstein,Radfeld,2020,32,0,0,0,0,0
Kufstein,Radfeld,2020,33,0,0,0,0,0
Kufstein,Radfeld,2020,34,1,0,0.0075813609,0,0.6666666667
Kufstein,Radfeld,2020,35,0,0,0,0,0
Kufstein,Radfeld,2020,36,1,0,0.0075813609,0.3333333333,1
Kufstein,Radfeld,2020,37,0,0,0,0,0
Kufstein,Radfeld,2020,38,0,0,0,0,0
Kufstein,Radfeld,2020,39,0,0,0,0,0
Kufstein,Radfeld,2020,40,0,0,0,0,0
Kufstein,Radfeld,2020,41,1,0,0.0075813609,0.3333333333,1
Kufstein,Radfeld,2020,42,0,0,0,0,0
Kufstein,Radfeld,2020,43,0,0,0,0,0
Kufstein,Radfeld,2020,44,0,0,0,0,0
Kufstein,Radfeld,2020,45,0,0,0,0,0
Kufstein,Radfeld,2020,46,1,0,0.0075813609,0,0.6666666667
Kufstein,Radfeld,2020,47,1,0,0.0075813609,0,0.3333333333
Kufstein,Radfeld,2020,48,0,0,0,0,0
Kufstein,Radfeld,2020,49,0,0,0,0,0
Kufstein,Radfeld,2020,50,0,0,0,0,0
Kufstein,Radfeld,2020,51,1,0,0.0075813609,0,0.6666666667
Kufstein,Radfeld,2020,52,0,0,0,0,0
Kufstein,Wörgl,2020,1,0,0,0,0,0
Kufstein,Wörgl,2020,2,2,0,0.000443787,0,0
Kufstein,Wörgl,2020,3,2,0,0.000443787,0,0
Kufstein,Wörgl,2020,4,2,0,0.000443787,0,0
Kufstein,Wörgl,2020,5,3,0,0.0042899408,0,0.3333333333
Kufstein,Wörgl,2020,6,1,0,0,0,0
Kufstein,Wörgl,2020,7,1,0,0,0,0
Kufstein,Wörgl,2020,8,3,0,0.0042899408,1,0.8333333333
Kufstein,Wörgl,2020,9,1,0,0,0,0
Kufstein,Wörgl,2020,10,4,0,0.0081360947,0,0.3333333333
Kufstein,Wörgl,2020,11,5,0,0.0119822485,3,1.8333333333
Kufstein,Wörgl,2020,12,1,0,0,0,0
Kufstein,Wörgl,2020,13,4,0,0.0081360947,0,0.4666666667
Kufstein,Wörgl,2020,14,3,0,0.0042899408,1,0.8333333333
Kufstein,Wörgl,2020,15,3,0,0.0042899408,0.6666666667,2
Kufstein,Wörgl,2020,16,3,0,0.0042899408,0,0.0833333333
Kufstein,Wörgl,2020,17,0,0,0,0,0
Kufstein,Wörgl,2020,18,2,0,0.000443787,0,0.5
Kufstein,Wörgl,2020,19,2,0,0.000443787,0,0
Kufstein,Wörgl,2020,20,0,0,0,0,0
Kufstein,Wörgl,2020,21,2,0,0.000443787,0,0
Kufstein,Wörgl,2020,22,1,0,0,0,0
Kufstein,Wörgl,2020,23,1,0,0,0,0
Kufstein,Wörgl,2020,24,5,0,0.0119822485,2,4.3333333333
Kufstein,Wörgl,2020,25,2,0,0.000443787,0,0
Kufstein,Wörgl,2020,26,2,0,0.000443787,0,0
Kufstein,Wörgl,2020,27,2,0,0.000443787,0,0.6666666667
Kufstein,Wörgl,2020,28,2,0,0.000443787,0.5,1.3333333333
Kufstein,Wörgl,2020,29,2,0,0.000443787,0,0.3333333333
Kufstein,Wörgl,2020,30,0,0,0,0,0
Kufstein,Wörgl,2020,31,2,0,0.000443787,0.5,1.3333333333
Kufstein,Wörgl,2020,32,2,0,0.000443787,0.5,1.3333333333
Kufstein,Wörgl,2020,33,2,0,0.000443787,0,0.1111111111
Kufstein,Wörgl,2020,34,1,0,0,0,0
Kufstein,Wörgl,2020,35,3,0,0.0042899408,1,1
Kufstein,Wörgl,2020,36,4,0,0.0081360947,0.5,0.4444444444
Kufstein,Wörgl,2020,37,0,0,0,0,0
Kufstein,Wörgl,2020,38,3,0,0.0042899408,0,0.3333333333
Kufstein,Wörgl,2020,39,3,0,0.0042899408,1,0.8333333333
Kufstein,Wörgl,2020,40,1,0,0,0,0
Kufstein,Wörgl,2020,41,4,0,0.0081360947,2,1.6666666667
Kufstein,Wörgl,2020,42,1,0,0,0,0
Kufstein,Wörgl,2020,43,2,0,0.000443787,0.3333333333,1
Kufstein,Wörgl,2020,44,1,0,0,0,0
Kufstein,Wörgl,2020,45,1,0,0,0,0
Kufstein,Wörgl,2020,46,3,0,0.0042899408,0,0.25
Kufstein,Wörgl,2020,47,4,0,0.0081360947,0,0.4166666667
Kufstein,Wörgl,2020,48,4,0,0.0081360947,1,0.7777777778
Kufstein,Wörgl,2020,49,5,0,0.0119822485,0,0.4666666667
Kufstein,Wörgl,2020,50,1,0,0,0,0
Kufstein,Wörgl,2020,51,2,0,0.000443787,0,0.5
Kufstein,Wörgl,2020,52,0,0,0,0,0
Kufstein,Walchsee,2020,1,0,0,0,0,0
Kufstein,Walchsee,2020,2,0,0,0,0,0
Kufstein,Walchsee,2020,3,1,0,0.006841716,0,0.6666666667
Kufstein,Walchsee,2020,4,1,0,0.006841716,0,0.6666666667
Kufstein,Walchsee,2020,5,0,0,0,0,0
Kufstein,Walchsee,2020,6,0,0,0,0,0
Kufstein,Walchsee,2020,7,0,0,0,0,0
Kufstein,Walchsee,2020,8,0,0,0,0,0
Kufstein,Walchsee,2020,9,0,0,0,0,0
Kufstein,Walchsee,2020,10,0,0,0,0,0
Kufstein,Walchsee,2020,11,1,0,0.006841716,0,0.6666666667
Kufstein,Walchsee,2020,12,0,0,0,0,0
Kufstein,Walchsee,2020,13,1,0,0.006841716,0,0.6666666667
Kufstein,Walchsee,2020,14,0,0,0,0,0
Kufstein,Walchsee,2020,15,0,0,0,0,0
Kufstein,Walchsee,2020,16,0,0,0,0,0
Kufstein,Walchsee,2020,17,0,0,0,0,0
Kufstein,Walchsee,2020,18,0,0,0,0,0
Kufstein,Walchsee,2020,19,1,0,0.006841716,0,0.6666666667
Kufstein,Walchsee,2020,20,0,0,0,0,0
Kufstein,Walchsee,2020,21,0,0,0,0,0
Kufstein,Walchsee,2020,22,0,0,0,0,0
Kufstein,Walchsee,2020,23,0,0,0,0,0
Kufstein,Walchsee,2020,24,0,0,0,0,0
Kufstein,Walchsee,2020,25,0,0,0,0,0
Kufstein,Walchsee,2020,26,0,0,0,0,0
Kufstein,Walchsee,2020,27,0,0,0,0,0
Kufstein,Walchsee,2020,28,0,0,0,0,0
Kufstein,Walchsee,2020,29,0,0,0,0,0
Kufstein,Walchsee,2020,30,0,0,0,0,0
Kufstein,Walchsee,2020,31,0,0,0,0,0
Kufstein,Walchsee,2020,32,2,0,0.0164571006,0.6666666667,2
Kufstein,Walchsee,2020,33,0,0,0,0,0
Kufstein,Walchsee,2020,34,0,0,0,0,0
Kufstein,Walchsee,2020,35,0,0,0,0,0
Kufstein,Walchsee,2020,36,1,0,0.006841716,0,0.6666666667
Kufstein,Walchsee,2020,37,0,0,0,0,0
Kufstein,Walchsee,2020,38,0,0,0,0,0
Kufstein,Walchsee,2020,39,0,0,0,0,0
Kufstein,Walchsee,2020,40,1,0,0.006841716,0,0.1666666667
Kufstein,Walchsee,2020,41,0,0,0,0,0
Kufstein,Walchsee,2020,42,0,0,0,0,0
Kufstein,Walchsee,2020,43,1,0,0.006841716,0,0
Kufstein,Walchsee,2020,44,1,0,0.006841716,0.3333333333,1
Kufstein,Walchsee,2020,45,0,0,0,0,0
Kufstein,Walchsee,2020,46,0,0,0,0,0
Kufstein,Walchsee,2020,47,0,0,0,0,0
Kufstein,Walchsee,2020,48,0,0,0,0,0
Kufstein,Walchsee,2020,49,1,0,0.006841716,0.3333333333,1
Kufstein,Walchsee,2020,50,0,0,0,0,0
Kufstein,Walchsee,2020,51,1,0,0.006841716,0,0.6666666667
Kufstein,Walchsee,2020,52,0,0,0,0,0
Kufstein,Erl,2020,1,0,0,0,0,0
Kufstein,Erl,2020,2,0,0,0,0,0
Kufstein,Erl,2020,3,0,0,0,0,0
Kufstein,Erl,2020,4,1,0,0.0151627219,0.3333333333,1
Kufstein,Erl,2020,5,0,0,0,0,0
Kufstein,Erl,2020,6,0,0,0,0,0
Kufstein,Erl,2020,7,3,0.0034965035,0.0536242604,1,3
Kufstein,Erl,2020,8,0,0,0,0,0
Kufstein,Erl,2020,9,0,0,0,0,0
Kufstein,Erl,2020,10,0,0,0,0,0
Kufstein,Erl,2020,11,0,0,0,0,0
Kufstein,Erl,2020,12,0,0,0,0,0
Kufstein,Erl,2020,13,0,0,0,0,0
Kufstein,Erl,2020,14,0,0,0,0,0
Kufstein,Erl,2020,15,1,0,0.0151627219,0,0.6666666667
Kufstein,Erl,2020,16,1,0,0.0151627219,0.3333333333,1
Kufstein,Erl,2020,17,1,0,0.0151627219,0.3333333333,1
Kufstein,Erl,2020,18,0,0,0,0,0
Kufstein,Erl,2020,19,0,0,0,0,0
Kufstein,Erl,2020,20,0,0,0,0,0
Kufstein,Erl,2020,21,1,0,0.0151627219,0.3333333333,1
Kufstein,Erl,2020,22,0,0,0,0,0
Kufstein,Erl,2020,23,0,0,0,0,0
Kufstein,Erl,2020,24,0,0,0,0,0
Kufstein,Erl,2020,25,0,0,0,0,0
Kufstein,Erl,2020,26,0,0,0,0,0
Kufstein,Erl,2020,27,0,0,0,0,0
Kufstein,Erl,2020,28,0,0,0,0,0
Kufstein,Erl,2020,29,0,0,0,0,0
Kufstein,Erl,2020,30,1,0,0.0151627219,0.3333333333,1
Kufstein,Erl,2020,31,0,0,0,0,0
Kufstein,Erl,2020,32,0,0,0,0,0
Kufstein,Erl,2020,33,0,0,0,0,0
Kufstein,Erl,2020,34,1,0,0.0151627219,0,0.6666666667
Kufstein,Erl,2020,35,1,0,0.0151627219,0,0.3333333333
Kufstein,Erl,2020,36,0,0,0,0,0
Kufstein,Erl,2020,37,0,0,0,0,0
Kufstein,Erl,2020,38,0,0,0,0,0
Kufstein,Erl,2020,39,0,0,0,0,0
Kufstein,Erl,2020,40,0,0,0,0,0
Kufstein,Erl,2020,41,0,0,0,0,0
Kufstein,Erl,2020,42,1,0,0.0151627219,0.3333333333,1
Kufstein,Erl,2020,43,0,0,0,0,0
Kufstein,Erl,2020,44,0,0,0,0,0
Kufstein,Erl,2020,45,0,0,0,0,0
Kufstein,Erl,2020,46,0,0,0,0,0
Kufstein,Erl,2020,47,1,0,0.0151627219,0.3333333333,1
Kufstein,Erl,2020,48,0,0,0,0,0
Kufstein,Erl,2020,49,1,0,0.0151627219,0,0.6666666667
Kufstein,Erl,2020,50,0,0,0,0,0
Kufstein,Erl,2020,51,0,0,0,0,0
Kufstein,Erl,2020,52,0,0,0,0,0
Kufstein,Kundl,2020,1,0,0,0,0,0
Kufstein,Kundl,2020,2,1,0,0.0022189349,0,0
Kufstein,Kundl,2020,3,0,0,0,0,0
Kufstein,Kundl,2020,4,2,0,0.0086291913,0,0.5
Kufstein,Kundl,2020,5,1,0,0.0022189349,0,0
Kufstein,Kundl,2020,6,0,0,0,0,0
Kufstein,Kundl,2020,7,1,0,0.0022189349,0,0
Kufstein,Kundl,2020,8,0,0,0,0,0
Kufstein,Kundl,2020,9,1,0,0.0022189349,0,0.1666666667
Kufstein,Kundl,2020,10,0,0,0,0,0
Kufstein,Kundl,2020,11,1,0,0.0022189349,0,0.1666666667
Kufstein,Kundl,2020,12,0,0,0,0,0
Kufstein,Kundl,2020,13,2,0,0.0086291913,0,0.6666666667
Kufstein,Kundl,2020,14,1,0,0.0022189349,0,0.1666666667
Kufstein,Kundl,2020,15,2,0,0.0086291913,0,0.3333333333
Kufstein,Kundl,2020,16,0,0,0,0,0
Kufstein,Kundl,2020,17,2,0,0.0086291913,1,1.6666666667
Kufstein,Kundl,2020,18,0,0,0,0,0
Kufstein,Kundl,2020,19,1,0,0.0022189349,0,0.6666666667
Kufstein,Kundl,2020,20,1,0,0.0022189349,0,0
Kufstein,Kundl,2020,21,1,0,0.0022189349,0.3333333333,1
Kufstein,Kundl,2020,22,1,0,0.0022189349,0,0.6666666667
Kufstein,Kundl,2020,23,1,0,0.0022189349,0,0.3333333333
Kufstein,Kundl,2020,24,1,0,0.0022189349,0,0
Kufstein,Kundl,2020,25,1,0,0.0022189349,0,0.6666666667
Kufstein,Kundl,2020,26,1,0,0.0022189349,0,0
Kufstein,Kundl,2020,27,2,0,0.0086291913,0,0.3333333333
Kufstein,Kundl,2020,28,1,0,0.0022189349,0,0.6666666667
Kufstein,Kundl,2020,29,1,0,0.0022189349,0,0.1666666667
Kufstein,Kundl,2020,30,1,0,0.0022189349,0.3333333333,1
Kufstein,Kundl,2020,31,0,0,0,0,0
Kufstein,Kundl,2020,32,1,0,0.0022189349,0,0
Kufstein,Kundl,2020,33,0,0,0,0,0
Kufstein,Kundl,2020,34,0,0,0,0,0
Kufstein,Kundl,2020,35,1,0,0.0022189349,0.3333333333,1
Kufstein,Kundl,2020,36,0,0,0,0,0
Kufstein,Kundl,2020,37,0,0,0,0,0
Kufstein,Kundl,2020,38,0,0,0,0,0
Kufstein,Kundl,2020,39,1,0,0.0022189349,0,0.6666666667
Kufstein,Kundl,2020,40,0,0,0,0,0
Kufstein,Kundl,2020,41,0,0,0,0,0
Kufstein,Kundl,2020,42,3,0,0.0150394477,2,2.6666666667
Kufstein,Kundl,2020,43,0,0,0,0,0
Kufstein,Kundl,2020,44,1,0,0.0022189349,0,0
Kufstein,Kundl,2020,45,1,0,0.0022189349,0,0.3333333333
Kufstein,Kundl,2020,46,1,0,0.0022189349,0,0.6666666667
Kufstein,Kundl,2020,47,1,0,0.0022189349,0,0.6666666667
Kufstein,Kundl,2020,48,1,0,0.0022189349,0,0.6666666667
Kufstein,Kundl,2020,49,1,0,0.0022189349,0.3333333333,1
Kufstein,Kundl,2020,50,0,0,0,0,0
Kufstein,Kundl,2020,51,0,0,0,0,0
Kufstein,Kundl,2020,52,0,0,0,0,0
Kufstein,Niederndorf,2020,1,0,0,0,0,0
Kufstein,Niederndorf,2020,2,0,0,0,0,0
Kufstein,Niederndorf,2020,3,0,0,0,0,0
Kufstein,Niederndorf,2020,4,0,0,0,0,0
Kufstein,Niederndorf,2020,5,0,0,0,0,0
Kufstein,Niederndorf,2020,6,0,0,0,0,0
Kufstein,Niederndorf,2020,7,1,0,0.0062869822,0,0.3333333333
Kufstein,Niederndorf,2020,8,2,0,0.0159023669,1,1.6666666667
Kufstein,Niederndorf,2020,9,1,0,0.0062869822,0,0.3333333333
Kufstein,Niederndorf,2020,10,1,0,0.0062869822,0,0.6666666667
Kufstein,Niederndorf,2020,11,0,0,0,0,0
Kufstein,Niederndorf,2020,12,0,0,0,0,0
Kufstein,Niederndorf,2020,13,2,0,0.0159023669,1,1.6666666667
Kufstein,Niederndorf,2020,14,0,0,0,0,0
Kufstein,Niederndorf,2020,15,0,0,0,0,0
Kufstein,Niederndorf,2020,16,0,0,0,0,0
Kufstein,Niederndorf,2020,17,1,0,0.0062869822,0.3333333333,1
Kufstein,Niederndorf,2020,18,1,0,0.0062869822,0,0.6666666667
Kufstein,Niederndorf,2020,19,3,0.0096153846,0.0255177515,2,2.6666666667
Kufstein,Niederndorf,2020,20,0,0,0,0,0
Kufstein,Niederndorf,2020,21,0,0,0,0,0
Kufstein,Niederndorf,2020,22,0,0,0,0,0
Kufstein,Niederndorf,2020,23,1,0,0.0062869822,0,0.6666666667
Kufstein,Niederndorf,2020,24,0,0,0,0,0
Kufstein,Niederndorf,2020,25,0,0,0,0,0
Kufstein,Niederndorf,2020,26,0,0,0,0,0
Kufstein,Niederndorf,2020,27,0,0,0,0,0
Kufstein,Niederndorf,2020,28,1,0,0.0062869822,0,0.6666666667
Kufstein,Niederndorf,2020,29,0,0,0,0,0
Kufstein,Niederndorf,2020,30,0,0,0,0,0
Kufstein,Niederndorf,2020,31,1,0,0.0062869822,0.3333333333,1
Kufstein,Niederndorf,2020,32,1,0,0.0062869822,0,0.1666666667
Kufstein,Niederndorf,2020,33,0,0,0,0,0
Kufstein,Niederndorf,2020,34,0,0,0,0,0
Kufstein,Niederndorf,2020,35,0,0,0,0,0
Kufstein,Niederndorf,2020,36,0,0,0,0,0
Kufstein,Niederndorf,2020,37,0,0,0,0,0
Kufstein,Niederndorf,2020,38,1,0,0.0062869822,0,0.6666666667
Kufstein,Niederndorf,2020,39,0,0,0,0,0
Kufstein,Niederndorf,2020,40,0,0,0,0,0
Kufstein,Niederndorf,2020,41,1,0,0.0062869822,0.3333333333,1
Kufstein,Niederndorf,2020,42,0,0,0,0,0
Kufstein,Niederndorf,2020,43,0,0,0,0,0
Kufstein,Niederndorf,2020,44,1,0,0.0062869822,0.3333333333,1
Kufstein,Niederndorf,2020,45,0,0,0,0,0
Kufstein,Niederndorf,2020,46,2,0,0.0159023669,1,1.6666666667
Kufstein,Niederndorf,2020,47,0,0,0,0,0
Kufstein,Niederndorf,2020,48,0,0,0,0,0
Kufstein,Niederndorf,2020,49,1,0,0.0062869822,0,0.6666666667
Kufstein,Niederndorf,2020,50,0,0,0,0,0
Kufstein,Niederndorf,2020,51,0,0,0,0,0
Kufstein,Niederndorf,2020,52,0,0,0,0,0
Kufstein,Rattenberg,2020,1,0,0,0,0,0
Kufstein,Rattenberg,2020,2,0,0,0,0,0
Kufstein,Rattenberg,2020,3,0,0,0,0,0
Kufstein,Rattenberg,2020,4,0,0,0,0,0
