date,year,week,municipaly,district,hash
12.10.2017,2017,41,Kirchberg in Tirol,Kitzbühel,1022701931
12.10.2017,2017,41,Ebbs,Kufstein,555809526
11.10.2017,2017,41,Wattens,Innsbruck-Land,1588254435
11.10.2017,2017,41,Serfaus,Landeck,-1303305844
11.10.2017,2017,41,Zams,Landeck,764033012
11.10.2017,2017,41,Fügen,Schwaz,1004503846
11.10.2017,2017,41,Zell am Ziller,Schwaz,-2010007788
11.10.2017,2017,41,Wattens,Innsbruck-Land,-463324381
11.10.2017,2017,41,Mötz,Imst,-1855543085
11.10.2017,2017,41,Stanzach,Reutte,283463724
11.10.2017,2017,41,Schattwald,Reutte,-643705680
11.10.2017,2017,41,Assling,Lienz,998829250
11.10.2017,2017,41,Fügen,Schwaz,1020279754
10.10.2017,2017,41,Innsbruck,Innsbruck-Stadt,1674354849
10.10.2017,2017,41,Kufstein,Kufstein,1760883927
10.10.2017,2017,41,Pfons,Innsbruck-Land,260410513
10.10.2017,2017,41,Westendorf,Kitzbühel,-510207888
10.10.2017,2017,41,Kufstein,Kufstein,47436059
10.10.2017,2017,41,Fieberbrunn,Kitzbühel,-315749662
10.10.2017,2017,41,Kitzbühel,Kitzbühel,-1635324424
09.10.2017,2017,41,Rietz,Imst,-40981134
09.10.2017,2017,41,Münster,Kufstein,-322066037
09.10.2017,2017,41,Matrei in Osttirol,Lienz,-1681838042
09.10.2017,2017,41,Umhausen,Imst,853095347
09.10.2017,2017,41,Lienz,Lienz,1610158362
09.10.2017,2017,41,Oberlienz,Lienz,222581676
08.10.2017,2017,40,Wattens,Innsbruck-Land,-271351532
08.10.2017,2017,40,Völs,Innsbruck-Land,-303628893
08.10.2017,2017,40,Telfs,Innsbruck-Land,1094832184
08.10.2017,2017,40,St. Anton am Arlberg,Landeck,-1000353712
08.10.2017,2017,40,Ehrwald,Reutte,-412962729
08.10.2017,2017,40,Achenkirch,Schwaz,690209023
08.10.2017,2017,40,Wattens,Innsbruck-Land,-1412205804
08.10.2017,2017,40,Axams,Innsbruck-Land,-1971730065
08.10.2017,2017,40,Innsbruck,Innsbruck-Stadt,1649043271
08.10.2017,2017,40,Sellrain,Innsbruck-Land,1890628955
08.10.2017,2017,40,Innsbruck,Innsbruck-Stadt,-719712640
08.10.2017,2017,40,Innsbruck,Innsbruck-Stadt,188808484
08.10.2017,2017,40,Schwaz,Schwaz,-110937905
08.10.2017,2017,40,Kundl,Kufstein,45356251
08.10.2017,2017,40,Kirchbichl,Kufstein,-1476008381
08.10.2017,2017,40,Thurn,Lienz,222482891
08.10.2017,2017,40,St. Johann in Tirol,Kitzbühel,401754413
08.10.2017,2017,40,Lienz,Lienz,995955067
07.10.2017,2017,40,Wattens,Innsbruck-Land,-1199861739
07.10.2017,2017,40,St. Anton am Arlberg,Landeck,1751571842
07.10.2017,2017,40,Tux,Schwaz,-2041295844
07.10.2017,2017,40,Wattens,Innsbruck-Land,375597131
07.10.2017,2017,40,Wörgl,Kufstein,1179003902
07.10.2017,2017,40,Kitzbühel,Kitzbühel,-1247468602
06.10.2017,2017,40,Wattens,Innsbruck-Land,-212755101
06.10.2017,2017,40,Wattens,Innsbruck-Land,-1889982669
06.10.2017,2017,40,Wattens,Innsbruck-Land,-920014109
06.10.2017,2017,40,Wattens,Innsbruck-Land,-436944857
06.10.2017,2017,40,Haiming,Imst,872297307
06.10.2017,2017,40,Axams,Innsbruck-Land,1815903113
06.10.2017,2017,40,Niederndorf,Kufstein,185988416
06.10.2017,2017,40,Innsbruck,Innsbruck-Stadt,2126549190
06.10.2017,2017,40,Volders,Innsbruck-Land,1739039272
06.10.2017,2017,40,Innsbruck,Innsbruck-Stadt,-959515908
06.10.2017,2017,40,Kirchdorf in Tirol,Kitzbühel,-1709755945
06.10.2017,2017,40,Hopfgarten in Defereggen,Lienz,-644791215
06.10.2017,2017,40,Kramsach,Kufstein,-2018433494
06.10.2017,2017,40,Steinach am Brenner,Innsbruck-Land,9825651
06.10.2017,2017,40,Nußdorf-Debant,Lienz,-1998932155
06.10.2017,2017,40,Going am Wilden Kaiser,Kitzbühel,1240748627
06.10.2017,2017,40,Schwaz,Schwaz,-1240156538
05.10.2017,2017,40,Volders,Innsbruck-Land,752598143
05.10.2017,2017,40,Leutasch,Innsbruck-Land,2060870950
05.10.2017,2017,40,Mayrhofen,Schwaz,1843729357
05.10.2017,2017,40,Volders,Innsbruck-Land,3358655
05.10.2017,2017,40,Innsbruck,Innsbruck-Stadt,1888300695
05.10.2017,2017,40,Innsbruck,Innsbruck-Stadt,-1286570798
05.10.2017,2017,40,Hall in Tirol,Innsbruck-Land,-2055767419
05.10.2017,2017,40,Innsbruck,Innsbruck-Stadt,1644251240
05.10.2017,2017,40,Innsbruck,Innsbruck-Stadt,-540234221
05.10.2017,2017,40,Tarrenz,Imst,1380220534
05.10.2017,2017,40,Wenns,Imst,-1999097866
05.10.2017,2017,40,Tannheim,Reutte,-776352157
05.10.2017,2017,40,Kirchdorf in Tirol,Kitzbühel,-229410298
05.10.2017,2017,40,Leisach,Lienz,1913313126
05.10.2017,2017,40,Wörgl,Kufstein,1284125038
04.10.2017,2017,40,Inzing,Innsbruck-Land,909930128
04.10.2017,2017,40,Axams,Innsbruck-Land,-1923873730
04.10.2017,2017,40,Lienz,Lienz,1179673756
04.10.2017,2017,40,Kolsass,Innsbruck-Land,1338805599
04.10.2017,2017,40,Itter,Kitzbühel,-637993750
04.10.2017,2017,40,Ainet,Lienz,-1008544705
04.10.2017,2017,40,Gries am Brenner,Innsbruck-Land,-1454622223
04.10.2017,2017,40,St. Leonhard im Pitztal,Imst,1133374235
03.10.2017,2017,40,Fließ,Landeck,-219163214
03.10.2017,2017,40,Schlitters,Schwaz,-1142799808
03.10.2017,2017,40,Rum,Innsbruck-Land,-1121291138
03.10.2017,2017,40,Kramsach,Kufstein,6663262
03.10.2017,2017,40,Sautens,Imst,1989935506
03.10.2017,2017,40,Kirchdorf in Tirol,Kitzbühel,-1532279993
03.10.2017,2017,40,Imst,Imst,1965275469
03.10.2017,2017,40,Längenfeld,Imst,-224380659
02.10.2017,2017,40,Weer,Schwaz,-967318362
02.10.2017,2017,40,Telfs,Innsbruck-Land,1979396305
02.10.2017,2017,40,Absam,Innsbruck-Land,-1101387242
02.10.2017,2017,40,Völs,Innsbruck-Land,-520748154
02.10.2017,2017,40,Thiersee,Kufstein,323962231
02.10.2017,2017,40,Innsbruck,Innsbruck-Stadt,-1576626164
02.10.2017,2017,40,Innsbruck,Innsbruck-Stadt,682134110
02.10.2017,2017,40,St. Johann in Tirol,Kitzbühel,318141244
02.10.2017,2017,40,Niederndorf,Kufstein,-2033010556
02.10.2017,2017,40,Lienz,Lienz,2140113729
02.10.2017,2017,40,Fieberbrunn,Kitzbühel,118465459
01.10.2017,2017,39,Zirl,Innsbruck-Land,-1068431872
01.10.2017,2017,39,Hall in Tirol,Innsbruck-Land,-963911995
01.10.2017,2017,39,Thiersee,Kufstein,240899168
01.10.2017,2017,39,Innsbruck,Innsbruck-Stadt,-1469165119
01.10.2017,2017,39,Innsbruck,Innsbruck-Stadt,-267806046
01.10.2017,2017,39,Kufstein,Kufstein,535406018
01.10.2017,2017,39,Wörgl,Kufstein,-2108689886
01.10.2017,2017,39,Lienz,Lienz,-1037747779
01.10.2017,2017,39,St. Johann in Tirol,Kitzbühel,2037352696
01.10.2017,2017,39,Hart im Zillertal,Schwaz,1833307146
01.10.2017,2017,39,St. Johann in Tirol,Kitzbühel,296385224
30.09.2017,2017,39,Absam,Innsbruck-Land,490733169
30.09.2017,2017,39,Reith im Alpbachtal,Kufstein,1269076254
30.09.2017,2017,39,Absam,Innsbruck-Land,511326615
30.09.2017,2017,39,Pettnau,Innsbruck-Land,1599038552
30.09.2017,2017,39,Innsbruck,Innsbruck-Stadt,-1670353766
30.09.2017,2017,39,Innsbruck,Innsbruck-Stadt,1968293291
30.09.2017,2017,39,Innsbruck,Innsbruck-Stadt,-2052849259
30.09.2017,2017,39,Innsbruck,Innsbruck-Stadt,-40675477
30.09.2017,2017,39,Lermoos,Reutte,-1461413049
30.09.2017,2017,39,Roppen,Imst,1341503453
30.09.2017,2017,39,Kirchbichl,Kufstein,1459519388
30.09.2017,2017,39,Imst,Imst,-2013691071
30.09.2017,2017,39,Wörgl,Kufstein,-893501557
30.09.2017,2017,39,Abfaltersbach,Lienz,810663326
30.09.2017,2017,39,Dölsach,Lienz,-315118612
30.09.2017,2017,39,Nassereith,Imst,215309448
30.09.2017,2017,39,Hart im Zillertal,Schwaz,-383410573
30.09.2017,2017,39,Fulpmes,Innsbruck-Land,-610697602
29.09.2017,2017,39,Oberperfuss,Innsbruck-Land,1889768668
29.09.2017,2017,39,Völs,Innsbruck-Land,688246561
29.09.2017,2017,39,Polling in Tirol,Innsbruck-Land,-857374522
29.09.2017,2017,39,Ried im Oberinntal,Landeck,606831778
29.09.2017,2017,39,Eben am Achensee,Schwaz,1168501949
29.09.2017,2017,39,Innsbruck,Innsbruck-Stadt,1057205991
29.09.2017,2017,39,Ampass,Innsbruck-Land,581890900
29.09.2017,2017,39,Innsbruck,Innsbruck-Stadt,572420603
29.09.2017,2017,39,Lermoos,Reutte,-1256529497
29.09.2017,2017,39,Brixlegg,Kufstein,-1037137468
29.09.2017,2017,39,Vils,Reutte,-1131347897
29.09.2017,2017,39,St. Jakob in Defereggen,Lienz,-1015595512
29.09.2017,2017,39,Kirchberg in Tirol,Kitzbühel,-865132664
29.09.2017,2017,39,Lienz,Lienz,-1782140065
28.09.2017,2017,39,Innsbruck,Innsbruck-Stadt,1404891958
28.09.2017,2017,39,Tux,Schwaz,-1445475163
28.09.2017,2017,39,Wattens,Innsbruck-Land,-725719153
28.09.2017,2017,39,Grinzens,Innsbruck-Land,592332883
28.09.2017,2017,39,Axams,Innsbruck-Land,-1054170892
28.09.2017,2017,39,Nußdorf-Debant,Lienz,1068893187
28.09.2017,2017,39,Kufstein,Kufstein,196762557
28.09.2017,2017,39,Kirchberg in Tirol,Kitzbühel,-1681842938
28.09.2017,2017,39,Kufstein,Kufstein,457485759
28.09.2017,2017,39,Fieberbrunn,Kitzbühel,1427945358
28.09.2017,2017,39,Lienz,Lienz,1853534774
28.09.2017,2017,39,Kitzbühel,Kitzbühel,-1869644691
28.09.2017,2017,39,Scheffau am Wilden Kaiser,Kufstein,1970311503
27.09.2017,2017,39,Leutasch,Innsbruck-Land,620795783
27.09.2017,2017,39,St. Anton am Arlberg,Landeck,-1532075594
27.09.2017,2017,39,Stanz bei Landeck,Landeck,248602748
27.09.2017,2017,39,Achenkirch,Schwaz,772940905
27.09.2017,2017,39,Hall in Tirol,Innsbruck-Land,1317846738
27.09.2017,2017,39,Gries am Brenner,Innsbruck-Land,453880253
27.09.2017,2017,39,Kufstein,Kufstein,-1880622554
27.09.2017,2017,39,Imst,Imst,42681458
27.09.2017,2017,39,Kössen,Kitzbühel,-2018671309
27.09.2017,2017,39,Hopfgarten im Brixental,Kitzbühel,-1344894436
27.09.2017,2017,39,Scheffau am Wilden Kaiser,Kufstein,-1098683193
26.09.2017,2017,39,Wattens,Innsbruck-Land,666059195
26.09.2017,2017,39,Leutasch,Innsbruck-Land,244780556
26.09.2017,2017,39,Innsbruck,Innsbruck-Stadt,797144252
26.09.2017,2017,39,Jenbach,Schwaz,-1542077437
26.09.2017,2017,39,Vomp,Schwaz,915087155
26.09.2017,2017,39,Innsbruck,Innsbruck-Stadt,-2067812725
26.09.2017,2017,39,Finkenberg,Schwaz,-596787464
26.09.2017,2017,39,Wattens,Innsbruck-Land,-1533974277
26.09.2017,2017,39,Silz,Imst,1421730278
26.09.2017,2017,39,Telfs,Innsbruck-Land,-1700366699
26.09.2017,2017,39,Hall in Tirol,Innsbruck-Land,-1699607152
26.09.2017,2017,39,Kufstein,Kufstein,169357956
26.09.2017,2017,39,Kirchbichl,Kufstein,99000567
26.09.2017,2017,39,Lienz,Lienz,1842776729
26.09.2017,2017,39,Nikolsdorf,Lienz,1482760165
25.09.2017,2017,39,Reith bei Seefeld,Innsbruck-Land,1462393264
25.09.2017,2017,39,Sellrain,Innsbruck-Land,-2085452782
25.09.2017,2017,39,Kauns,Landeck,-2140432256
25.09.2017,2017,39,Landeck,Landeck,193952196
25.09.2017,2017,39,Weer,Schwaz,-561140017
25.09.2017,2017,39,Innsbruck,Innsbruck-Stadt,132679981
25.09.2017,2017,39,Innsbruck,Innsbruck-Stadt,-1079698697
25.09.2017,2017,39,Alpbach,Kufstein,341421088
25.09.2017,2017,39,Kals am Großglockner,Lienz,-854876716
25.09.2017,2017,39,See,Landeck,-1753057076
25.09.2017,2017,39,St. Johann in Tirol,Kitzbühel,-1946658272
25.09.2017,2017,39,Fulpmes,Innsbruck-Land,1318435632
25.09.2017,2017,39,Untertilliach,Lienz,841817552
25.09.2017,2017,39,Tarrenz,Imst,1562728483
25.09.2017,2017,39,Going am Wilden Kaiser,Kitzbühel,-1702745923
24.09.2017,2017,38,Prutz,Landeck,636032993
24.09.2017,2017,38,Hall in Tirol,Innsbruck-Land,-1625517121
24.09.2017,2017,38,Innsbruck,Innsbruck-Stadt,-298720920
24.09.2017,2017,38,Kufstein,Kufstein,1017833309
24.09.2017,2017,38,Innervillgraten,Lienz,-1620615809
24.09.2017,2017,38,Kramsach,Kufstein,-1607968765
24.09.2017,2017,38,Umhausen,Imst,810605434
24.09.2017,2017,38,Breitenbach am Inn,Kufstein,1589672454
24.09.2017,2017,38,Kitzbühel,Kitzbühel,334728469
24.09.2017,2017,38,Angerberg,Kufstein,-1365812035
24.09.2017,2017,38,Kirchberg in Tirol,Kitzbühel,669016696
23.09.2017,2017,38,Hall in Tirol,Innsbruck-Land,1921189825
23.09.2017,2017,38,Gerlos,Schwaz,-845396348
23.09.2017,2017,38,Ramsau im Zillertal,Schwaz,2049517042
23.09.2017,2017,38,Stams,Imst,-857420078
23.09.2017,2017,38,Innsbruck,Innsbruck-Stadt,-504604388
23.09.2017,2017,38,Innsbruck,Innsbruck-Stadt,-2105478291
23.09.2017,2017,38,Kufstein,Kufstein,-1769552551
23.09.2017,2017,38,Lienz,Lienz,-887946565
23.09.2017,2017,38,Elbigenalp,Reutte,-409848168
23.09.2017,2017,38,Pinswang,Reutte,-845010306
23.09.2017,2017,38,Kramsach,Kufstein,-830528997
23.09.2017,2017,38,Kufstein,Kufstein,1418429504
23.09.2017,2017,38,Dölsach,Lienz,134122344
22.09.2017,2017,38,Zams,Landeck,-805761448
22.09.2017,2017,38,Niederndorf,Kufstein,-1875683889
22.09.2017,2017,38,Wörgl,Kufstein,356667475
22.09.2017,2017,38,Jerzens,Imst,-714937652
22.09.2017,2017,38,Lienz,Lienz,-1481568764
21.09.2017,2017,38,Wattens,Innsbruck-Land,1086962061
21.09.2017,2017,38,Landeck,Landeck,-1276617856
21.09.2017,2017,38,Reith im Alpbachtal,Kufstein,1322220811
21.09.2017,2017,38,Uderns,Schwaz,-277183893
21.09.2017,2017,38,Wattens,Innsbruck-Land,-1916580919
21.09.2017,2017,38,Rietz,Imst,-1962322378
21.09.2017,2017,38,Hall in Tirol,Innsbruck-Land,2061912709
21.09.2017,2017,38,Breitenwang,Reutte,426226322
21.09.2017,2017,38,Reutte,Reutte,105671078
21.09.2017,2017,38,Imst,Imst,-674039470
21.09.2017,2017,38,Kufstein,Kufstein,-926665366
21.09.2017,2017,38,Schlitters,Schwaz,467990701
20.09.2017,2017,38,Sellrain,Innsbruck-Land,561435698
20.09.2017,2017,38,Flirsch,Landeck,-145205733
20.09.2017,2017,38,Ried im Zillertal,Schwaz,-1955960572
20.09.2017,2017,38,Rietz,Imst,1354147975
20.09.2017,2017,38,Innsbruck,Innsbruck-Stadt,1018238294
20.09.2017,2017,38,Innsbruck,Innsbruck-Stadt,734912305
20.09.2017,2017,38,Innsbruck,Innsbruck-Stadt,1951058059
20.09.2017,2017,38,Innsbruck,Innsbruck-Stadt,175696599
20.09.2017,2017,38,Kramsach,Kufstein,805470478
20.09.2017,2017,38,Wörgl,Kufstein,-308218319
20.09.2017,2017,38,Ischgl,Landeck,-231762945
19.09.2017,2017,38,Inzing,Innsbruck-Land,-665428432
19.09.2017,2017,38,Fließ,Landeck,-1576691781
19.09.2017,2017,38,Telfs,Innsbruck-Land,-2144503124
19.09.2017,2017,38,Innsbruck,Innsbruck-Stadt,-1734954172
19.09.2017,2017,38,Innsbruck,Innsbruck-Stadt,-964056656
19.09.2017,2017,38,Innsbruck,Innsbruck-Stadt,2017644784
19.09.2017,2017,38,Innsbruck,Innsbruck-Stadt,1048618971
19.09.2017,2017,38,Kufstein,Kufstein,-779918593
19.09.2017,2017,38,Aurach bei Kitzbühel,Kitzbühel,-1289933199
19.09.2017,2017,38,Kirchdorf in Tirol,Kitzbühel,-1030511939
19.09.2017,2017,38,St. Johann in Tirol,Kitzbühel,-1993715110
18.09.2017,2017,38,Seefeld in Tirol,Innsbruck-Land,-2081875248
18.09.2017,2017,38,Nauders,Landeck,507830474
18.09.2017,2017,38,Hippach,Schwaz,-577493809
18.09.2017,2017,38,Mils,Innsbruck-Land,-1615414477
18.09.2017,2017,38,Innsbruck,Innsbruck-Stadt,-415995536
18.09.2017,2017,38,Langkampfen,Kufstein,1837273724
18.09.2017,2017,38,Westendorf,Kitzbühel,-1957828414
18.09.2017,2017,38,Arzl im Pitztal,Imst,-466092574
18.09.2017,2017,38,Fulpmes,Innsbruck-Land,2109950428
18.09.2017,2017,38,Gaimberg,Lienz,703488659
17.09.2017,2017,37,Volders,Innsbruck-Land,-1849742076
17.09.2017,2017,37,Jenbach,Schwaz,-88478276
17.09.2017,2017,37,Volders,Innsbruck-Land,2031879542
17.09.2017,2017,37,Oberhofen im Inntal,Innsbruck-Land,745191155
17.09.2017,2017,37,Tristach,Lienz,-1881076609
17.09.2017,2017,37,St. Johann in Tirol,Kitzbühel,1146147787
17.09.2017,2017,37,St. Johann in Tirol,Kitzbühel,2066910905
16.09.2017,2017,37,Sistrans,Innsbruck-Land,1156405745
16.09.2017,2017,37,Ried im Oberinntal,Landeck,46285021
16.09.2017,2017,37,Axams,Innsbruck-Land,-474247033
16.09.2017,2017,37,Innsbruck,Innsbruck-Stadt,2050311326
16.09.2017,2017,37,Innsbruck,Innsbruck-Stadt,-68537421
16.09.2017,2017,37,Rum,Innsbruck-Land,-1284985746
16.09.2017,2017,37,Innsbruck,Innsbruck-Stadt,-144470503
16.09.2017,2017,37,Innsbruck,Innsbruck-Stadt,-1209473469
16.09.2017,2017,37,Innsbruck,Innsbruck-Stadt,549919853
16.09.2017,2017,37,Kufstein,Kufstein,-229410298
16.09.2017,2017,37,Kitzbühel,Kitzbühel,234837395
16.09.2017,2017,37,Imst,Imst,44632337
16.09.2017,2017,37,St. Johann in Tirol,Kitzbühel,-2052988281
15.09.2017,2017,37,Innsbruck,Innsbruck-Stadt,-970732233
15.09.2017,2017,37,Zirl,Innsbruck-Land,-1819220131
15.09.2017,2017,37,Nauders,Landeck,1219922762
15.09.2017,2017,37,Stanz bei Landeck,Landeck,-1195806814
15.09.2017,2017,37,Landeck,Landeck,1303058305
15.09.2017,2017,37,Innsbruck,Innsbruck-Stadt,2066463680
15.09.2017,2017,37,Strengen,Landeck,2010396428
15.09.2017,2017,37,St. Johann in Tirol,Kitzbühel,345953677
15.09.2017,2017,37,St. Johann in Tirol,Kitzbühel,759518114
15.09.2017,2017,37,Kitzbühel,Kitzbühel,1509255111
15.09.2017,2017,37,Navis,Innsbruck-Land,-659096224
15.09.2017,2017,37,Nußdorf-Debant,Lienz,1811124126
14.09.2017,2017,37,Landeck,Landeck,-1114330348
14.09.2017,2017,37,Reith im Alpbachtal,Kufstein,-1882922999
14.09.2017,2017,37,Reith im Alpbachtal,Kufstein,-108718323
14.09.2017,2017,37,Längenfeld,Imst,-1178788667
14.09.2017,2017,37,Kufstein,Kufstein,-1593260082
14.09.2017,2017,37,Strass im Zillertal,Schwaz,-1159796865
14.09.2017,2017,37,Wildschönau,Kufstein,-1999261927
14.09.2017,2017,37,Lienz,Lienz,-456408741
14.09.2017,2017,37,Wörgl,Kufstein,411067375
14.09.2017,2017,37,Kufstein,Kufstein,-547244066
13.09.2017,2017,37,Kematen in Tirol,Innsbruck-Land,-1946564953
13.09.2017,2017,37,Oberperfuss,Innsbruck-Land,-1905416975
13.09.2017,2017,37,Landeck,Landeck,161615089
13.09.2017,2017,37,Kauns,Landeck,62467952
13.09.2017,2017,37,Innsbruck,Innsbruck-Stadt,-1447484384
13.09.2017,2017,37,Pettnau,Innsbruck-Land,1547100674
13.09.2017,2017,37,Hall in Tirol,Innsbruck-Land,-1450365897
13.09.2017,2017,37,St. Johann in Tirol,Kitzbühel,-1979484839
13.09.2017,2017,37,Waidring,Kitzbühel,586712267
13.09.2017,2017,37,St. Johann in Tirol,Kitzbühel,2036595871
13.09.2017,2017,37,Oberlienz,Lienz,885862773
13.09.2017,2017,37,Going am Wilden Kaiser,Kitzbühel,-1234703724
13.09.2017,2017,37,Hopfgarten im Brixental,Kitzbühel,1193009742
13.09.2017,2017,37,Kirchbichl,Kufstein,-345240894
12.09.2017,2017,37,Zirl,Innsbruck-Land,742830195
12.09.2017,2017,37,Kematen in Tirol,Innsbruck-Land,-218083767
12.09.2017,2017,37,Serfaus,Landeck,-1745066318
12.09.2017,2017,37,Gerlosberg,Schwaz,-614753313
12.09.2017,2017,37,Götzens,Innsbruck-Land,-409580486
12.09.2017,2017,37,Langkampfen,Kufstein,-763514387
12.09.2017,2017,37,Innsbruck,Innsbruck-Stadt,1776145502
12.09.2017,2017,37,Zell am Ziller,Schwaz,-614753313
12.09.2017,2017,37,Innsbruck,Innsbruck-Stadt,-1645990238
12.09.2017,2017,37,Kitzbühel,Kitzbühel,-221420267
12.09.2017,2017,37,Kramsach,Kufstein,332985463
12.09.2017,2017,37,Virgen,Lienz,-78615458
12.09.2017,2017,37,Kirchberg in Tirol,Kitzbühel,848084760
12.09.2017,2017,37,Kufstein,Kufstein,-1383890476
12.09.2017,2017,37,Wiesing,Schwaz,-1895255242
12.09.2017,2017,37,Fügen,Schwaz,938679520
12.09.2017,2017,37,Kirchbichl,Kufstein,-1658634484
12.09.2017,2017,37,Schwaz,Schwaz,-359406572
11.09.2017,2017,37,Hatting,Innsbruck-Land,1717044683
11.09.2017,2017,37,Völs,Innsbruck-Land,-375540668
11.09.2017,2017,37,Kaunertal,Landeck,534321054
11.09.2017,2017,37,Reith im Alpbachtal,Kufstein,615341886
11.09.2017,2017,37,Ranggen,Innsbruck-Land,-1430010106
11.09.2017,2017,37,Grinzens,Innsbruck-Land,1094141945
11.09.2017,2017,37,Lienz,Lienz,-249256275
11.09.2017,2017,37,Kitzbühel,Kitzbühel,-974598214
11.09.2017,2017,37,Imst,Imst,-1015432429
11.09.2017,2017,37,Lienz,Lienz,-1690631966
11.09.2017,2017,37,Hopfgarten im Brixental,Kitzbühel,2106719726
11.09.2017,2017,37,St. Johann in Tirol,Kitzbühel,2108154474
11.09.2017,2017,37,Wörgl,Kufstein,-574676742
11.09.2017,2017,37,Brixlegg,Kufstein,-2122739427
11.09.2017,2017,37,Hopfgarten im Brixental,Kitzbühel,50456178
11.09.2017,2017,37,Reith bei Kitzbühel,Kitzbühel,1609948004
10.09.2017,2017,36,Fritzens,Innsbruck-Land,-1687254190
10.09.2017,2017,36,Völs,Innsbruck-Land,679704610
10.09.2017,2017,36,Schönwies,Landeck,43005397
10.09.2017,2017,36,Fritzens,Innsbruck-Land,-2072943918
10.09.2017,2017,36,Hall in Tirol,Innsbruck-Land,1271971904
10.09.2017,2017,36,Innsbruck,Innsbruck-Stadt,-2086772125
10.09.2017,2017,36,Innsbruck,Innsbruck-Stadt,86561731
10.09.2017,2017,36,Innsbruck,Innsbruck-Stadt,-187392285
10.09.2017,2017,36,St. Johann in Tirol,Kitzbühel,-1576549639
10.09.2017,2017,36,Kufstein,Kufstein,1383557809
10.09.2017,2017,36,Nußdorf-Debant,Lienz,-1460512301
10.09.2017,2017,36,Hochfilzen,Kitzbühel,1048901248
10.09.2017,2017,36,Kals am Großglockner,Lienz,-460203400
09.09.2017,2017,36,Zams,Landeck,-1907945670
09.09.2017,2017,36,Wattens,Innsbruck-Land,619322380
09.09.2017,2017,36,Natters,Innsbruck-Land,1680256158
09.09.2017,2017,36,Kufstein,Kufstein,-1324929484
09.09.2017,2017,36,Strass im Zillertal,Schwaz,591657111
09.09.2017,2017,36,Brixlegg,Kufstein,-1671185157
09.09.2017,2017,36,Breitenwang,Reutte,386361724
09.09.2017,2017,36,Lienz,Lienz,-311402602
09.09.2017,2017,36,Lienz,Lienz,1067278003
09.09.2017,2017,36,Wenns,Imst,892442067
08.09.2017,2017,36,Ranggen,Innsbruck-Land,760489662
08.09.2017,2017,36,Pfunds,Landeck,-606686679
08.09.2017,2017,36,Hippach,Schwaz,1049882471
08.09.2017,2017,36,Ried im Zillertal,Schwaz,1047128003
08.09.2017,2017,36,Lienz,Lienz,-2044450538
08.09.2017,2017,36,Fieberbrunn,Kitzbühel,2108321091
08.09.2017,2017,36,Matrei in Osttirol,Lienz,1596541959
08.09.2017,2017,36,Kufstein,Kufstein,1799813582
08.09.2017,2017,36,Reutte,Reutte,271751163
08.09.2017,2017,36,Virgen,Lienz,-2106157305
08.09.2017,2017,36,Sillian,Lienz,18791695
07.09.2017,2017,36,Zams,Landeck,-1562384560
07.09.2017,2017,36,Reith im Alpbachtal,Kufstein,576616508
07.09.2017,2017,36,Kramsach,Kufstein,2103530384
07.09.2017,2017,36,Natters,Innsbruck-Land,738566012
07.09.2017,2017,36,St. Veit in Defereggen,Lienz,-644069578
07.09.2017,2017,36,Wörgl,Kufstein,1871892206
07.09.2017,2017,36,Zöblen,Reutte,-187407487
07.09.2017,2017,36,Wörgl,Kufstein,-629587735
07.09.2017,2017,36,Kitzbühel,Kitzbühel,1394363409
07.09.2017,2017,36,Umhausen,Imst,303912119
07.09.2017,2017,36,Brandenberg,Kufstein,1138967032
07.09.2017,2017,36,Brandenberg,Kufstein,271216562
07.09.2017,2017,36,Lienz,Lienz,-2126148757
07.09.2017,2017,36,Kössen,Kitzbühel,755390832
06.09.2017,2017,36,Innsbruck,Innsbruck-Stadt,-984905191
06.09.2017,2017,36,Ladis,Landeck,-958212488
06.09.2017,2017,36,Schönberg im Stubaital,Innsbruck-Land,2016326240
06.09.2017,2017,36,Vils,Reutte,1301810845
06.09.2017,2017,36,Gaimberg,Lienz,180403228
06.09.2017,2017,36,St. Johann in Tirol,Kitzbühel,1833307146
06.09.2017,2017,36,Jerzens,Imst,609075777
06.09.2017,2017,36,Kitzbühel,Kitzbühel,1223171697
06.09.2017,2017,36,Kirchdorf in Tirol,Kitzbühel,1158526286
05.09.2017,2017,36,Seefeld in Tirol,Innsbruck-Land,1931280244
05.09.2017,2017,36,Stanz bei Landeck,Landeck,1852231497
05.09.2017,2017,36,Tux,Schwaz,2115008344
05.09.2017,2017,36,Hall in Tirol,Innsbruck-Land,-264787574
05.09.2017,2017,36,Axams,Innsbruck-Land,988993984
05.09.2017,2017,36,Hall in Tirol,Innsbruck-Land,-1593655015
05.09.2017,2017,36,Sillian,Lienz,1948020312
05.09.2017,2017,36,Wenns,Imst,-1557719543
05.09.2017,2017,36,Hochfilzen,Kitzbühel,1155582888
05.09.2017,2017,36,Ellmau,Kufstein,895852507
04.09.2017,2017,36,Zams,Landeck,-984856038
04.09.2017,2017,36,Bruck am Ziller,Schwaz,1130242435
